CMDLINE /opt/conda/bin/python dim_redu.py
MEM 3161.945312 1725504710.9542
MEM 3077.128906 1725504711.0544
MEM 3095.046875 1725504711.1547
MEM 3104.972656 1725504711.2548
MEM 3104.972656 1725504711.3550
MEM 3104.972656 1725504711.4552
MEM 3161.941406 1725504711.5553
MEM 3076.613281 1725504711.6556
MEM 3078.675781 1725504711.7558
MEM 3104.972656 1725504711.8560
MEM 3104.972656 1725504711.9562
MEM 3104.972656 1725504712.0565
MEM 3161.945312 1725504712.1566
MEM 3161.945312 1725504712.2568
MEM 3076.613281 1725504712.3573
MEM 3079.449219 1725504712.4579
MEM 3104.972656 1725504712.5584
MEM 3104.972656 1725504712.6587
MEM 3104.972656 1725504712.7589
MEM 3161.945312 1725504712.8592
MEM 3076.613281 1725504712.9594
MEM 3078.675781 1725504713.0598
MEM 3104.972656 1725504713.1600
MEM 3104.972656 1725504713.2603
MEM 3104.972656 1725504713.3605
MEM 3161.945312 1725504713.4607
MEM 3076.613281 1725504713.5610
MEM 3077.386719 1725504713.6612
MEM 3099.429688 1725504713.7614
MEM 3104.972656 1725504713.8616
MEM 3104.972656 1725504713.9618
MEM 3104.972656 1725504714.0619
MEM 3161.945312 1725504714.1621
MEM 3076.613281 1725504714.2624
MEM 3079.191406 1725504714.3627
MEM 3104.972656 1725504714.4629
MEM 3104.972656 1725504714.5632
MEM 3104.972656 1725504714.6635
MEM 3161.945312 1725504714.7636
MEM 3076.613281 1725504714.8639
MEM 3078.031250 1725504714.9642
MEM 3104.972656 1725504715.0644
MEM 3104.972656 1725504715.1646
MEM 3104.972656 1725504715.2648
MEM 3161.945312 1725504715.3649
MEM 3076.613281 1725504715.4651
MEM 3076.613281 1725504715.5654
MEM 3082.929688 1725504715.6657
MEM 3104.972656 1725504715.7658
MEM 3104.972656 1725504715.8660
MEM 3104.972656 1725504715.9662
MEM 3161.945312 1725504716.0664
MEM 3076.613281 1725504716.1667
MEM 3078.933594 1725504716.2670
MEM 3104.972656 1725504716.3672
MEM 3104.972656 1725504716.4674
MEM 3104.972656 1725504716.5675
MEM 3161.945312 1725504716.6677
MEM 3161.945312 1725504716.7679
MEM 3076.613281 1725504716.8683
MEM 3079.320312 1725504716.9686
MEM 3104.972656 1725504717.0689
MEM 3104.972656 1725504717.1692
MEM 3104.972656 1725504717.2694
MEM 3161.945312 1725504717.3696
MEM 3161.945312 1725504717.4698
MEM 3076.613281 1725504717.5702
MEM 3080.093750 1725504717.6705
MEM 3104.972656 1725504717.7708
MEM 3104.972656 1725504717.8710
MEM 3104.972656 1725504717.9711
MEM 3161.945312 1725504718.0713
MEM 3076.613281 1725504718.1716
MEM 3077.128906 1725504718.2719
MEM 3091.179688 1725504718.3721
MEM 3104.972656 1725504718.4723
MEM 3104.972656 1725504718.5725
MEM 3104.972656 1725504718.6727
MEM 3161.945312 1725504718.7729
MEM 3076.613281 1725504718.8732
MEM 3078.417969 1725504718.9735
MEM 3104.972656 1725504719.0737
MEM 3104.972656 1725504719.1739
MEM 3104.972656 1725504719.2741
MEM 3161.941406 1725504719.3743
MEM 3161.941406 1725504719.4744
MEM 3076.613281 1725504719.5747
MEM 3079.835938 1725504719.6750
MEM 3104.972656 1725504719.7753
MEM 3104.972656 1725504719.8755
MEM 3104.972656 1725504719.9757
MEM 3161.945312 1725504720.0759
MEM 3076.613281 1725504720.1762
MEM 3078.031250 1725504720.2765
MEM 3104.972656 1725504720.3768
MEM 3104.972656 1725504720.4770
MEM 3104.972656 1725504720.5772
MEM 3161.945312 1725504720.6773
MEM 3135.531250 1725504720.7776
MEM 3076.613281 1725504720.8778
MEM 3080.996094 1725504720.9781
MEM 3104.972656 1725504721.0782
MEM 3104.972656 1725504721.1783
MEM 3104.972656 1725504721.2785
MEM 3161.945312 1725504721.3786
MEM 3076.613281 1725504721.4790
MEM 3078.726562 1725504721.5792
MEM 3104.894531 1725504721.6794
MEM 3104.894531 1725504721.7795
MEM 3104.894531 1725504721.8797
MEM 3162.003906 1725504721.9798
MEM 3076.613281 1725504722.0800
MEM 3076.617188 1725504722.1804
MEM 3083.226562 1725504722.2806
MEM 3104.882812 1725504722.3807
MEM 3104.996094 1725504722.4809
MEM 3104.996094 1725504722.5810
MEM 3162.007812 1725504722.6812
MEM 3076.617188 1725504722.7815
MEM 3078.726562 1725504722.8820
MEM 3104.894531 1725504722.9823
MEM 3104.894531 1725504723.0826
MEM 3104.894531 1725504723.1828
MEM 3161.785156 1725504723.2830
MEM 3076.617188 1725504723.3832
MEM 3077.519531 1725504723.4835
MEM 3104.976562 1725504723.5838
MEM 3104.976562 1725504723.6841
MEM 3104.996094 1725504723.7843
MEM 3119.093750 1725504723.8845
MEM 3162.007812 1725504723.9847
MEM 3076.617188 1725504724.0852
MEM 3079.933594 1725504724.1856
MEM 3104.941406 1725504724.2859
MEM 3104.941406 1725504724.3861
MEM 3104.941406 1725504724.4863
MEM 3161.878906 1725504724.5864
MEM 3076.617188 1725504724.6867
MEM 3078.808594 1725504724.7882
MEM 3104.976562 1725504724.8885
MEM 3104.976562 1725504724.9889
MEM 3104.976562 1725504725.0892
MEM 3161.949219 1725504725.1895
MEM 3076.617188 1725504725.2900
MEM 3077.906250 1725504725.3903
MEM 3104.976562 1725504725.4906
MEM 3104.976562 1725504725.5908
MEM 3104.976562 1725504725.6910
MEM 3161.949219 1725504725.7912
MEM 3076.617188 1725504725.8920
MEM 3077.390625 1725504725.9923
MEM 3104.976562 1725504726.0925
MEM 3104.976562 1725504726.1927
MEM 3104.976562 1725504726.2928
MEM 3133.937500 1725504726.3929
MEM 3161.949219 1725504726.4931
MEM 3076.617188 1725504726.5934
MEM 3080.871094 1725504726.6936
MEM 3104.976562 1725504726.7938
MEM 3104.976562 1725504726.8939
MEM 3104.976562 1725504726.9941
MEM 3161.945312 1725504727.0942
MEM 3076.617188 1725504727.1945
MEM 3078.523438 1725504727.2948
MEM 3104.949219 1725504727.3950
MEM 3104.949219 1725504727.4951
MEM 3104.949219 1725504727.5952
MEM 3161.894531 1725504727.6954
MEM 3161.894531 1725504727.7955
MEM 3076.617188 1725504727.8960
MEM 3079.968750 1725504727.9964
MEM 3104.976562 1725504728.0966
MEM 3104.976562 1725504728.1968
MEM 3104.976562 1725504728.2970
MEM 3161.949219 1725504728.3972
MEM 3076.617188 1725504728.4975
MEM 3078.679688 1725504728.5977
MEM 3104.976562 1725504728.6979
MEM 3104.976562 1725504728.7982
MEM 3104.976562 1725504728.8984
MEM 3161.949219 1725504728.9985
MEM 3076.617188 1725504729.0988
MEM 3077.648438 1725504729.1990
MEM 3104.976562 1725504729.2992
MEM 3104.976562 1725504729.3995
MEM 3104.976562 1725504729.4996
MEM 3161.949219 1725504729.5998
MEM 3161.949219 1725504729.7000
MEM 3076.617188 1725504729.8004
MEM 3079.968750 1725504729.9007
MEM 3104.976562 1725504730.0009
MEM 3104.976562 1725504730.1011
MEM 3104.976562 1725504730.2012
MEM 3161.949219 1725504730.3014
MEM 3076.617188 1725504730.4017
MEM 3078.285156 1725504730.5019
MEM 3104.968750 1725504730.6021
MEM 3104.968750 1725504730.7023
MEM 3104.968750 1725504730.8025
MEM 3161.894531 1725504730.9027
MEM 3076.617188 1725504731.0029
MEM 3077.261719 1725504731.1035
MEM 3102.269531 1725504731.2038
MEM 3104.976562 1725504731.3041
MEM 3104.976562 1725504731.4044
MEM 3150.968750 1725504731.5045
MEM 3161.949219 1725504731.6047
MEM 3076.617188 1725504731.7049
MEM 3080.226562 1725504731.8053
MEM 3104.976562 1725504731.9055
MEM 3104.976562 1725504732.0056
MEM 3104.976562 1725504732.1058
MEM 3161.949219 1725504732.2060
MEM 3076.617188 1725504732.3063
MEM 3079.195312 1725504732.4066
MEM 3104.976562 1725504732.5068
MEM 3104.976562 1725504732.6070
MEM 3104.976562 1725504732.7072
MEM 3161.949219 1725504732.8074
MEM 3076.617188 1725504732.9076
MEM 3077.777344 1725504733.0079
MEM 3097.500000 1725504733.1081
MEM 3104.976562 1725504733.2083
MEM 3104.976562 1725504733.3085
MEM 3104.976562 1725504733.4086
MEM 3161.949219 1725504733.5088
MEM 3076.617188 1725504733.6091
MEM 3079.453125 1725504733.7093
MEM 3104.976562 1725504733.8095
MEM 3104.976562 1725504733.9097
MEM 3104.976562 1725504734.0099
MEM 3161.949219 1725504734.1101
MEM 3076.617188 1725504734.2103
MEM 3077.132812 1725504734.3105
MEM 3093.375000 1725504734.4108
MEM 3104.976562 1725504734.5115
MEM 3104.976562 1725504734.6117
MEM 3104.976562 1725504734.7119
MEM 3161.945312 1725504734.8121
MEM 3076.617188 1725504734.9123
MEM 3079.710938 1725504735.0126
MEM 3104.976562 1725504735.1127
MEM 3104.976562 1725504735.2129
MEM 3104.976562 1725504735.3131
MEM 3161.949219 1725504735.4132
MEM 3076.617188 1725504735.5136
MEM 3077.261719 1725504735.6139
MEM 3096.726562 1725504735.7142
MEM 3104.976562 1725504735.8144
MEM 3104.976562 1725504735.9145
MEM 3104.976562 1725504736.0147
MEM 3161.949219 1725504736.1149
MEM 3076.617188 1725504736.2151
MEM 3079.195312 1725504736.3154
MEM 3104.976562 1725504736.4157
MEM 3104.976562 1725504736.5158
MEM 3104.976562 1725504736.6160
MEM 3161.949219 1725504736.7162
MEM 3161.949219 1725504736.8164
MEM 3077.003906 1725504736.9166
MEM 3090.796875 1725504737.0169
MEM 3104.976562 1725504737.1171
MEM 3104.976562 1725504737.2173
MEM 3104.976562 1725504737.3174
MEM 3161.828125 1725504737.4176
MEM 3162.007812 1725504737.5178
MEM 3076.871094 1725504737.6186
MEM 3086.281250 1725504737.7188
MEM 3104.972656 1725504737.8190
MEM 3104.972656 1725504737.9192
MEM 3104.972656 1725504738.0194
MEM 3161.933594 1725504738.1195
MEM 3076.617188 1725504738.2198
MEM 3080.484375 1725504738.3200
MEM 3104.976562 1725504738.4202
MEM 3104.976562 1725504738.5204
MEM 3104.976562 1725504738.6205
MEM 3162.007812 1725504738.7207
MEM 3076.617188 1725504738.8209
MEM 3078.750000 1725504738.9211
MEM 3104.953125 1725504739.0214
MEM 3104.953125 1725504739.1215
MEM 3104.996094 1725504739.2217
MEM 3162.007812 1725504739.3219
MEM 3162.007812 1725504739.4221
MEM 3076.691406 1725504739.5223
MEM 3084.167969 1725504739.6226
MEM 3104.921875 1725504739.7229
MEM 3104.921875 1725504739.8230
MEM 3104.921875 1725504739.9232
MEM 3161.835938 1725504740.0235
MEM 3076.617188 1725504740.1237
MEM 3078.421875 1725504740.2240
MEM 3104.976562 1725504740.3242
MEM 3104.976562 1725504740.4244
MEM 3104.976562 1725504740.5246
MEM 3161.949219 1725504740.6248
MEM 3161.949219 1725504740.7250
MEM 3076.617188 1725504740.8253
MEM 3082.804688 1725504740.9255
MEM 3104.976562 1725504741.0257
MEM 3104.976562 1725504741.1259
MEM 3104.976562 1725504741.2260
MEM 3161.949219 1725504741.3262
MEM 3076.617188 1725504741.4264
MEM 3078.808594 1725504741.5267
MEM 3104.976562 1725504741.6269
MEM 3104.976562 1725504741.7270
MEM 3104.976562 1725504741.8272
MEM 3161.949219 1725504741.9273
MEM 3076.617188 1725504742.0275
MEM 3077.777344 1725504742.1277
MEM 3104.976562 1725504742.2279
MEM 3104.976562 1725504742.3281
MEM 3104.976562 1725504742.4282
MEM 3161.945312 1725504742.5284
MEM 3076.617188 1725504742.6289
MEM 3076.617188 1725504742.7292
MEM 3080.355469 1725504742.8296
MEM 3104.976562 1725504742.9299
MEM 3104.976562 1725504743.0302
MEM 3104.976562 1725504743.1306
MEM 3161.949219 1725504743.2308
MEM 3076.617188 1725504743.3310
MEM 3078.937500 1725504743.4313
MEM 3104.976562 1725504743.5315
MEM 3104.976562 1725504743.6317
MEM 3104.976562 1725504743.7319
MEM 3161.949219 1725504743.8321
MEM 3076.617188 1725504743.9327
MEM 3077.906250 1725504744.0330
MEM 3104.976562 1725504744.1332
MEM 3104.976562 1725504744.2334
MEM 3104.976562 1725504744.3336
MEM 3161.949219 1725504744.4338
MEM 3076.617188 1725504744.5341
MEM 3077.003906 1725504744.6343
MEM 3093.890625 1725504744.7346
MEM 3104.976562 1725504744.8348
MEM 3104.976562 1725504744.9350
MEM 3104.976562 1725504745.0352
MEM 3161.949219 1725504745.1353
MEM 3076.617188 1725504745.2356
MEM 3079.839844 1725504745.3358
MEM 3104.976562 1725504745.4360
MEM 3104.996094 1725504745.5362
MEM 3104.996094 1725504745.6364
MEM 3161.906250 1725504745.7365
MEM 3076.617188 1725504745.8368
MEM 3077.777344 1725504745.9370
MEM 3104.976562 1725504746.0372
MEM 3104.976562 1725504746.1374
MEM 3104.976562 1725504746.2376
MEM 3162.007812 1725504746.3378
MEM 3076.617188 1725504746.4387
MEM 3077.226562 1725504746.5392
MEM 3101.332031 1725504746.6396
MEM 3104.941406 1725504746.7398
MEM 3104.941406 1725504746.8400
MEM 3142.898438 1725504746.9402
MEM 3161.878906 1725504747.0404
MEM 3076.617188 1725504747.1409
MEM 3080.226562 1725504747.2415
MEM 3104.976562 1725504747.3421
MEM 3104.976562 1725504747.4425
MEM 3104.976562 1725504747.5430
MEM 3161.949219 1725504747.6435
MEM 3076.617188 1725504747.7443
MEM 3078.550781 1725504747.8449
MEM 3104.976562 1725504747.9456
MEM 3104.976562 1725504748.0462
MEM 3104.976562 1725504748.1467
MEM 3161.949219 1725504748.2473
MEM 3076.617188 1725504748.3481
MEM 3077.648438 1725504748.4486
MEM 3104.976562 1725504748.5490
MEM 3104.976562 1725504748.6495
MEM 3104.976562 1725504748.7499
MEM 3161.949219 1725504748.8504
MEM 3161.949219 1725504748.9509
MEM 3076.617188 1725504749.0514
MEM 3082.031250 1725504749.1520
MEM 3104.976562 1725504749.2525
MEM 3104.976562 1725504749.3529
MEM 3104.976562 1725504749.4533
MEM 3161.949219 1725504749.5538
MEM 3076.617188 1725504749.6543
MEM 3078.808594 1725504749.7549
MEM 3104.976562 1725504749.8555
MEM 3104.976562 1725504749.9561
MEM 3104.976562 1725504750.0565
MEM 3161.945312 1725504750.1571
MEM 3076.617188 1725504750.2577
MEM 3076.746094 1725504750.3582
MEM 3082.804688 1725504750.4587
MEM 3104.976562 1725504750.5594
MEM 3104.976562 1725504750.6599
MEM 3104.976562 1725504750.7604
MEM 3161.949219 1725504750.8609
MEM 3076.617188 1725504750.9615
MEM 3078.035156 1725504751.0621
MEM 3104.976562 1725504751.1626
MEM 3104.976562 1725504751.2632
MEM 3104.976562 1725504751.3636
MEM 3161.949219 1725504751.4640
MEM 3145.535156 1725504751.5646
MEM 3076.617188 1725504751.6652
MEM 3080.742188 1725504751.7658
MEM 3104.976562 1725504751.8665
MEM 3104.976562 1725504751.9672
MEM 3104.976562 1725504752.0679
MEM 3161.949219 1725504752.1685
MEM 3076.617188 1725504752.2690
MEM 3078.679688 1725504752.3696
MEM 3104.976562 1725504752.4703
MEM 3104.976562 1725504752.5709
MEM 3104.976562 1725504752.6715
MEM 3161.945312 1725504752.7721
MEM 3076.617188 1725504752.8728
MEM 3076.875000 1725504752.9734
MEM 3084.609375 1725504753.0741
MEM 3104.976562 1725504753.1748
MEM 3104.976562 1725504753.2754
MEM 3104.976562 1725504753.3761
MEM 3161.949219 1725504753.4767
MEM 3076.617188 1725504753.5773
MEM 3077.519531 1725504753.6778
MEM 3103.816406 1725504753.7783
MEM 3104.976562 1725504753.8788
MEM 3104.976562 1725504753.9792
MEM 3104.976562 1725504754.0797
MEM 3161.949219 1725504754.1801
MEM 3076.617188 1725504754.2807
MEM 3080.097656 1725504754.3811
MEM 3104.976562 1725504754.4816
MEM 3104.976562 1725504754.5821
MEM 3104.976562 1725504754.6826
MEM 3161.949219 1725504754.7830
MEM 3076.617188 1725504754.8836
MEM 3078.292969 1725504754.9841
MEM 3104.976562 1725504755.0846
MEM 3104.976562 1725504755.1852
MEM 3104.976562 1725504755.2858
MEM 3161.949219 1725504755.3863
MEM 3161.949219 1725504755.4868
MEM 3076.617188 1725504755.5873
MEM 3080.355469 1725504755.6879
MEM 3104.976562 1725504755.7884
MEM 3104.976562 1725504755.8890
MEM 3104.976562 1725504755.9896
MEM 3161.949219 1725504756.0901
MEM 3076.617188 1725504756.1906
MEM 3078.679688 1725504756.2912
MEM 3104.976562 1725504756.3918
MEM 3104.976562 1725504756.4923
MEM 3104.976562 1725504756.5927
MEM 3161.949219 1725504756.6932
MEM 3076.617188 1725504756.7937
MEM 3077.390625 1725504756.8944
MEM 3104.589844 1725504756.9949
MEM 3104.976562 1725504757.0954
MEM 3104.976562 1725504757.1959
MEM 3161.949219 1725504757.2965
MEM 3076.617188 1725504757.3971
MEM 3076.617188 1725504757.4977
MEM 3080.871094 1725504757.5983
MEM 3104.976562 1725504757.6990
MEM 3104.976562 1725504757.7997
MEM 3104.976562 1725504757.9004
MEM 3161.945312 1725504758.0011
MEM 3076.617188 1725504758.1017
MEM 3078.808594 1725504758.2023
MEM 3104.976562 1725504758.3030
MEM 3104.976562 1725504758.4035
MEM 3104.976562 1725504758.5040
MEM 3161.949219 1725504758.6046
MEM 3076.617188 1725504758.7052
MEM 3077.906250 1725504758.8062
MEM 3104.976562 1725504758.9065
MEM 3104.976562 1725504759.0067
MEM 3104.976562 1725504759.1073
MEM 3156.968750 1725504759.2076
MEM 3161.949219 1725504759.3078
MEM 3076.617188 1725504759.4081
MEM 3081.644531 1725504759.5084
MEM 3104.976562 1725504759.6088
MEM 3104.976562 1725504759.7091
MEM 3104.976562 1725504759.8093
MEM 3161.949219 1725504759.9095
MEM 3076.617188 1725504760.0098
MEM 3078.292969 1725504760.1101
MEM 3104.976562 1725504760.2104
MEM 3104.976562 1725504760.3106
MEM 3104.976562 1725504760.4108
MEM 3161.949219 1725504760.5110
MEM 3076.617188 1725504760.6113
MEM 3076.875000 1725504760.7117
MEM 3089.121094 1725504760.8120
MEM 3104.976562 1725504760.9122
MEM 3104.976562 1725504761.0124
MEM 3104.976562 1725504761.1126
MEM 3161.949219 1725504761.2127
MEM 3076.617188 1725504761.3131
MEM 3085.253906 1725504761.4134
MEM 3104.976562 1725504761.5135
MEM 3104.976562 1725504761.6137
MEM 3104.976562 1725504761.7139
MEM 3161.949219 1725504761.8141
MEM 3076.617188 1725504761.9143
MEM 3079.324219 1725504762.0149
MEM 3104.976562 1725504762.1151
MEM 3104.976562 1725504762.2153
MEM 3104.976562 1725504762.3155
MEM 3161.949219 1725504762.4157
MEM 3076.617188 1725504762.5171
MEM 3077.519531 1725504762.6175
MEM 3100.980469 1725504762.7177
MEM 3104.976562 1725504762.8179
MEM 3104.976562 1725504762.9181
MEM 3154.968750 1725504763.0183
MEM 3161.949219 1725504763.1185
MEM 3076.617188 1725504763.2189
MEM 3088.089844 1725504763.3192
MEM 3104.976562 1725504763.4193
MEM 3104.976562 1725504763.5195
MEM 3104.976562 1725504763.6197
MEM 3161.949219 1725504763.7199
MEM 3076.746094 1725504763.8202
MEM 3082.289062 1725504763.9204
MEM 3104.976562 1725504764.0206
MEM 3104.976562 1725504764.1208
MEM 3104.976562 1725504764.2210
MEM 3161.949219 1725504764.3211
MEM 3076.617188 1725504764.4214
MEM 3079.066406 1725504764.5216
MEM 3104.976562 1725504764.6218
MEM 3104.976562 1725504764.7220
MEM 3104.976562 1725504764.8222
MEM 3161.949219 1725504764.9224
MEM 3076.617188 1725504765.0227
MEM 3078.164062 1725504765.1229
MEM 3104.976562 1725504765.2231
MEM 3104.976562 1725504765.3232
MEM 3104.976562 1725504765.4234
MEM 3161.945312 1725504765.5235
MEM 3076.617188 1725504765.6238
MEM 3077.519531 1725504765.7240
MEM 3104.976562 1725504765.8242
MEM 3104.976562 1725504765.9243
MEM 3104.976562 1725504766.0245
MEM 3161.949219 1725504766.1246
MEM 3076.617188 1725504766.2252
MEM 3076.617188 1725504766.3257
MEM 3080.484375 1725504766.4263
MEM 3104.976562 1725504766.5267
MEM 3104.976562 1725504766.6273
MEM 3104.976562 1725504766.7278
MEM 3161.949219 1725504766.8283
MEM 3076.617188 1725504766.9289
MEM 3078.679688 1725504767.0295
MEM 3104.976562 1725504767.1301
MEM 3104.976562 1725504767.2308
MEM 3104.976562 1725504767.3314
MEM 3161.949219 1725504767.4320
MEM 3076.617188 1725504767.5330
MEM 3077.132812 1725504767.6337
MEM 3084.867188 1725504767.7344
MEM 3104.976562 1725504767.8350
MEM 3104.976562 1725504767.9357
MEM 3104.976562 1725504768.0362
MEM 3161.949219 1725504768.1367
MEM 3076.617188 1725504768.2374
MEM 3079.066406 1725504768.3381
MEM 3104.976562 1725504768.4388
MEM 3104.976562 1725504768.5394
MEM 3104.976562 1725504768.6400
MEM 3161.949219 1725504768.7407
MEM 3076.617188 1725504768.8412
MEM 3078.292969 1725504768.9418
MEM 3104.976562 1725504769.0424
MEM 3104.976562 1725504769.1430
MEM 3104.976562 1725504769.2436
MEM 3161.949219 1725504769.3442
MEM 3076.617188 1725504769.4466
MEM 3077.261719 1725504769.5476
MEM 3094.148438 1725504769.6482
MEM 3104.976562 1725504769.7488
MEM 3104.976562 1725504769.8493
MEM 3156.968750 1725504769.9499
MEM 3161.949219 1725504770.0505
MEM 3076.617188 1725504770.1512
MEM 3080.226562 1725504770.2519
MEM 3104.976562 1725504770.3525
MEM 3104.976562 1725504770.4531
MEM 3104.976562 1725504770.5538
MEM 3161.949219 1725504770.6542
MEM 3076.617188 1725504770.7548
MEM 3078.421875 1725504770.8553
MEM 3104.976562 1725504770.9560
MEM 3104.976562 1725504771.0567
MEM 3104.976562 1725504771.1573
MEM 3161.949219 1725504771.2580
MEM 3076.617188 1725504771.3587
MEM 3077.648438 1725504771.4593
MEM 3104.976562 1725504771.5600
MEM 3104.976562 1725504771.6605
MEM 3104.976562 1725504771.7609
MEM 3161.949219 1725504771.8615
MEM 3076.617188 1725504771.9621
MEM 3077.906250 1725504772.0628
MEM 3104.976562 1725504772.1634
MEM 3104.976562 1725504772.2640
MEM 3104.976562 1725504772.3646
MEM 3161.949219 1725504772.4651
MEM 3161.949219 1725504772.5658
MEM 3076.617188 1725504772.6663
MEM 3079.968750 1725504772.7669
MEM 3104.976562 1725504772.8672
MEM 3104.976562 1725504772.9675
MEM 3104.976562 1725504773.0680
MEM 3161.945312 1725504773.1683
MEM 3076.617188 1725504773.2688
MEM 3078.292969 1725504773.3692
MEM 3104.976562 1725504773.4695
MEM 3104.976562 1725504773.5696
MEM 3104.976562 1725504773.6698
MEM 3161.949219 1725504773.7700
MEM 3076.617188 1725504773.8702
MEM 3077.519531 1725504773.9705
MEM 3103.558594 1725504774.0707
MEM 3104.976562 1725504774.1709
